time_sec,rpm,delay_us,delay_degrees,advance_degrees,dwell_us,trigger_pulse_width_us,is_previous_lobe,safe_advance,perf_advance
50.140,5172,1073.6,33.32,13.68,802.3,500.0,True,13.83,18.83
50.146,5172,1073.5,33.32,13.68,808.6,500.0,True,13.83,18.83
50.151,5172,1073.5,33.32,13.68,800.5,500.0,True,13.83,18.83
50.157,5172,1073.5,33.32,13.68,798.4,500.0,True,13.83,18.83
50.163,5172,1073.6,33.32,13.68,688.9,500.0,True,13.83,18.83
50.169,5172,1073.5,33.32,13.68,804.8,500.0,True,13.83,18.83
50.175,5172,1073.5,33.32,13.68,802.8,500.0,True,13.83,18.83
50.180,5357,1039.6,33.41,13.59,760.6,500.0,True,13.64,18.64
50.186,5357,1041.5,33.48,13.52,765.2,500.0,True,13.64,18.64
50.191,5357,1041.5,33.48,13.52,761.7,500.0,True,13.64,18.64
50.197,5357,1042.5,33.51,13.49,659.8,500.0,True,13.64,18.64
50.203,5357,1042.0,33.49,13.51,759.3,500.0,True,13.64,18.64
50.208,5357,1042.0,33.49,13.51,774.4,500.0,True,13.64,18.64
50.214,5357,1042.1,33.49,13.51,769.2,500.0,True,13.64,18.64
50.219,5357,1042.0,33.49,13.51,770.8,500.0,True,13.64,18.64
50.225,5357,1042.5,33.51,13.49,771.6,500.0,True,13.64,18.64
50.231,5357,1042.6,33.51,13.49,647.1,500.0,True,13.64,18.64
50.236,5357,1042.5,33.51,13.49,767.2,500.0,True,13.64,18.64
50.242,5357,1042.5,33.51,13.49,776.2,500.0,True,13.64,18.64
50.247,5357,1042.5,33.51,13.49,774.7,500.0,True,13.64,18.64
50.253,5357,1042.5,33.51,13.49,767.6,500.0,True,13.64,18.64
50.259,5357,1042.6,33.51,13.49,766.5,500.0,True,13.64,18.64
50.264,5357,1042.5,33.51,13.49,642.2,500.0,True,13.64,18.64
50.270,5357,1042.6,33.51,13.49,775.9,500.0,True,13.64,18.64
50.275,5357,1043.1,33.53,13.47,769.3,500.0,True,13.64,18.64
50.281,5357,1042.5,33.51,13.49,767.6,500.0,True,13.64,18.64
50.287,5357,1042.5,33.51,13.49,760.5,500.0,True,13.64,18.64
50.292,5357,1042.6,33.51,13.49,776.1,500.0,True,13.64,18.64
50.298,5357,1042.8,33.52,13.48,650.1,500.0,True,13.64,18.64
50.303,5357,1042.6,33.51,13.49,769.2,500.0,True,13.64,18.64
50.309,5357,1042.5,33.51,13.49,767.7,500.0,True,13.64,18.64
50.315,5357,1042.9,33.52,13.48,775.3,500.0,True,13.64,18.64
50.320,5357,1042.5,33.51,13.49,773.8,500.0,True,13.64,18.64
50.326,5357,1042.5,33.51,13.49,647.6,500.0,True,13.64,18.64
50.331,5357,1429.4,45.94,1.06,1040.8,500.0,True,13.64,18.64
50.337,5357,1042.6,33.51,13.49,765.7,500.0,True,13.64,18.64
50.343,5357,1042.5,33.51,13.49,766.8,500.0,True,13.64,18.64
50.348,5357,1042.6,33.51,13.49,761.6,500.0,True,13.64,18.64
50.354,5357,1043.0,33.52,13.48,777.6,500.0,True,13.64,18.64
50.359,5357,1042.5,33.51,13.49,652.9,500.0,True,13.64,18.64
50.365,5357,1042.5,33.51,13.49,774.7,500.0,True,13.64,18.64
50.371,5357,1042.6,33.51,13.49,771.0,500.0,True,13.64,18.64
50.376,5357,1042.5,33.51,13.49,773.2,500.0,True,13.64,18.64
50.382,5357,1042.5,33.51,13.49,769.4,500.0,True,13.64,18.64
50.387,5357,1042.9,33.52,13.48,772.1,500.0,True,13.64,18.64
50.393,5357,1043.1,33.53,13.47,650.1,500.0,True,13.64,18.64
50.399,5357,1042.6,33.51,13.49,771.4,500.0,True,13.64,18.64
50.404,5357,1042.7,33.51,13.49,773.7,500.0,True,13.64,18.64
50.410,5357,1042.6,33.51,13.49,769.8,500.0,True,13.64,18.64
50.415,5357,1042.6,33.51,13.49,772.1,500.0,True,13.64,18.64
50.421,5357,1042.6,33.51,13.49,768.3,500.0,True,13.64,18.64
50.427,5357,1042.5,33.51,13.49,652.4,500.0,True,13.64,18.64
50.432,5357,1042.6,33.51,13.49,767.9,500.0,True,13.64,18.64
50.438,5357,1042.6,33.51,13.49,770.1,500.0,True,13.64,18.64
50.443,5357,1042.5,33.51,13.49,766.3,500.0,True,13.64,18.64
50.449,5357,1042.5,33.51,13.49,768.6,500.0,True,13.64,18.64
50.455,5357,1042.6,33.51,13.49,764.9,500.0,True,13.64,18.64
50.460,5357,1042.9,33.52,13.48,649.3,500.0,True,13.64,18.64
50.466,5357,1042.7,33.51,13.49,764.9,500.0,True,13.64,18.64
50.471,5357,1042.6,33.51,13.49,767.0,500.0,True,13.64,18.64
50.477,5357,1042.5,33.51,13.49,762.9,500.0,True,13.64,18.64
50.483,5357,1043.0,33.52,13.48,780.0,500.0,True,13.64,18.64
50.488,5357,1043.1,33.53,13.47,767.9,500.0,True,13.64,18.64
50.494,5357,1042.6,33.51,13.49,658.6,500.0,True,13.64,18.64
50.499,5357,1042.5,33.51,13.49,765.9,500.0,True,13.64,18.64
50.505,5357,1042.5,33.51,13.49,778.8,500.0,True,13.64,18.64
50.511,5357,1042.5,33.51,13.49,766.7,500.0,True,13.64,18.64
50.516,5357,1042.5,33.51,13.49,777.3,500.0,True,13.64,18.64
50.522,5357,1042.5,33.51,13.49,779.2,500.0,True,13.64,18.64
50.527,5357,1042.6,33.51,13.49,643.1,500.0,True,13.64,18.64
50.533,5357,1042.6,33.51,13.49,779.2,500.0,True,13.64,18.64
50.539,5357,1042.5,33.51,13.49,761.0,500.0,True,13.64,18.64
50.544,5357,1042.5,33.51,13.49,777.6,500.0,True,13.64,18.64
50.550,5357,1042.5,33.51,13.49,773.9,500.0,True,13.64,18.64
50.555,5357,1042.9,33.52,13.48,658.4,500.0,True,13.64,18.64
50.561,5357,1436.3,46.17,0.83,1037.5,500.0,True,13.64,18.64
50.567,5357,1043.1,33.53,13.47,767.7,500.0,True,13.64,18.64
50.572,5357,1042.6,33.51,13.49,763.4,500.0,True,13.64,18.64
50.578,5357,1042.5,33.51,13.49,780.0,500.0,True,13.64,18.64
50.583,5357,1042.6,33.51,13.49,767.9,500.0,True,13.64,18.64
50.589,5357,1042.5,33.51,13.49,660.4,500.0,True,13.64,18.64
50.595,5357,1042.7,33.51,13.49,767.9,500.0,True,13.64,18.64
50.600,5357,1042.9,33.52,13.48,778.8,500.0,True,13.64,18.64
50.606,5357,1042.5,33.51,13.49,765.9,500.0,True,13.64,18.64
50.611,5357,1042.5,33.51,13.49,778.8,500.0,True,13.64,18.64
50.617,5357,1042.5,33.51,13.49,766.7,500.0,True,13.64,18.64
50.623,5357,1042.6,33.51,13.49,644.9,500.0,True,13.64,18.64
50.628,5357,1042.6,33.51,13.49,766.6,500.0,True,13.64,18.64
50.634,5357,1042.5,33.51,13.49,762.8,500.0,True,13.64,18.64
50.639,5357,1043.1,33.53,13.47,780.0,500.0,True,13.64,18.64
50.645,5357,1042.5,33.51,13.49,761.3,500.0,True,13.64,18.64
50.651,5357,1042.8,33.52,13.48,778.8,500.0,True,13.64,18.64
50.656,5357,1042.6,33.51,13.49,642.4,500.0,True,13.64,18.64
50.662,5357,1042.9,33.52,13.48,778.8,500.0,True,13.64,18.64
50.667,5357,1042.5,33.51,13.49,766.3,500.0,True,13.64,18.64
50.673,5357,1042.5,33.51,13.49,779.2,500.0,True,13.64,18.64
50.679,5357,1042.5,33.51,13.49,767.1,500.0,True,13.64,18.64
50.684,5357,1042.6,33.51,13.49,777.8,500.0,True,13.64,18.64
50.690,5357,1043.0,33.52,13.48,662.0,500.0,True,13.64,18.64
50.695,5357,1042.5,33.51,13.49,777.2,500.0,True,13.64,18.64
50.701,5357,1043.1,33.53,13.47,778.8,500.0,True,13.64,18.64
50.707,5357,1042.5,33.51,13.49,760.1,500.0,True,13.64,18.64
50.712,5357,1042.6,33.51,13.49,779.1,500.0,True,13.64,18.64
50.718,5357,1042.7,33.51,13.49,761.0,500.0,True,13.64,18.64
50.723,5357,1042.5,33.51,13.49,659.3,500.0,True,13.64,18.64
50.729,5357,1042.5,33.51,13.49,760.7,500.0,True,13.64,18.64
50.735,5357,1042.5,33.51,13.49,777.0,500.0,True,13.64,18.64
50.740,5357,1042.5,33.51,13.49,773.2,500.0,True,13.64,18.64
50.746,5357,1042.5,33.51,13.49,775.5,500.0,True,13.64,18.64
50.751,5357,1042.5,33.51,13.49,653.6,500.0,True,13.64,18.64
50.757,5357,1420.0,45.64,1.36,1040.8,500.0,True,13.64,18.64
50.763,5357,1042.5,33.51,13.49,769.1,500.0,True,13.64,18.64
50.768,5357,1043.0,33.52,13.48,780.2,500.0,True,13.64,18.64
50.774,5357,1043.2,33.53,13.47,768.2,500.0,True,13.64,18.64
50.779,5357,1042.6,33.51,13.49,777.9,500.0,True,13.64,18.64
50.785,5357,1042.5,33.51,13.49,660.7,500.0,True,13.64,18.64
50.791,5357,1418.9,45.61,1.39,1037.5,500.0,True,13.64,18.64
50.796,5357,1042.5,33.51,13.49,770.1,500.0,True,13.64,18.64
50.802,5357,1042.6,33.51,13.49,765.1,500.0,True,13.64,18.64
50.807,5357,1042.9,33.52,13.48,767.7,500.0,True,13.64,18.64
50.813,5357,1042.5,33.51,13.49,763.6,500.0,True,13.64,18.64
50.819,5357,1042.5,33.51,13.49,661.8,500.0,True,13.64,18.64
50.824,5357,1042.6,33.51,13.49,763.2,500.0,True,13.64,18.64
50.830,5357,1042.6,33.51,13.49,779.8,500.0,True,13.64,18.64
50.835,5357,1043.1,33.53,13.47,762.2,500.0,True,13.64,18.64
50.841,5357,1042.6,33.51,13.49,778.3,500.0,True,13.64,18.64
50.847,5357,1042.5,33.51,13.49,779.2,500.0,True,13.64,18.64
50.852,5357,1042.5,33.51,13.49,657.3,500.0,True,13.64,18.64
50.858,5357,1042.5,33.51,13.49,779.1,500.0,True,13.64,18.64
50.863,5357,1043.0,33.52,13.48,775.5,500.0,True,13.64,18.64
50.869,5357,1042.5,33.51,13.49,777.2,500.0,True,13.64,18.64
50.875,5357,1042.6,33.51,13.49,772.3,500.0,True,13.64,18.64
50.880,5357,1042.7,33.51,13.49,774.6,500.0,True,13.64,18.64
50.886,5357,1042.5,33.51,13.49,652.6,500.0,True,13.64,18.64
50.891,5357,1042.6,33.51,13.49,774.4,500.0,True,13.64,18.64
50.897,5357,1042.6,33.51,13.49,770.6,500.0,True,13.64,18.64
50.903,5357,1042.6,33.51,13.49,772.6,500.0,True,13.64,18.64
50.908,5357,1042.5,33.51,13.49,768.8,500.0,True,13.64,18.64
50.914,5357,1042.5,33.51,13.49,771.0,500.0,True,13.64,18.64
50.919,5357,1042.6,33.51,13.49,649.2,500.0,True,13.64,18.64
50.925,5357,1042.5,33.51,13.49,770.9,500.0,True,13.64,18.64
50.931,5357,1042.5,33.51,13.49,767.1,500.0,True,13.64,18.64
50.936,5357,1042.6,33.51,13.49,769.4,500.0,True,13.64,18.64
50.942,5357,1042.9,33.52,13.48,772.1,500.0,True,13.64,18.64
50.947,5357,1043.0,33.52,13.48,768.1,500.0,True,13.64,18.64
50.953,5357,1042.5,33.51,13.49,644.4,500.0,True,13.64,18.64
50.959,5357,1042.6,33.51,13.49,766.2,500.0,True,13.64,18.64
50.964,5357,1042.5,33.51,13.49,770.6,500.0,True,13.64,18.64
50.970,5357,1042.6,33.51,13.49,767.0,500.0,True,13.64,18.64
50.975,5357,1042.6,33.51,13.49,769.2,500.0,True,13.64,18.64
50.981,5357,1042.5,33.51,13.49,647.2,500.0,True,13.64,18.64
50.987,5357,1426.7,45.86,1.14,1041.1,500.0,True,13.64,18.64
50.992,5357,1042.5,33.51,13.49,770.8,500.0,True,13.64,18.64
50.998,5357,1042.5,33.51,13.49,773.0,500.0,True,13.64,18.64
51.003,5357,1043.1,33.53,13.47,769.8,500.0,True,13.64,18.64
51.009,5357,1042.5,33.51,13.49,771.5,500.0,True,13.64,18.64
51.015,5357,1042.5,33.51,13.49,648.3,500.0,True,13.64,18.64
51.020,5357,1042.6,33.51,13.49,770.1,500.0,True,13.64,18.64
51.026,5357,1042.5,33.51,13.49,772.3,500.0,True,13.64,18.64
51.031,5357,1042.6,33.51,13.49,768.3,500.0,True,13.64,18.64
51.037,5357,1042.5,33.51,13.49,770.5,500.0,True,13.64,18.64
51.043,5357,1042.5,33.51,13.49,766.8,500.0,True,13.64,18.64
51.048,5357,1042.6,33.51,13.49,650.9,500.0,True,13.64,18.64
51.054,5357,1042.5,33.51,13.49,766.6,500.0,True,13.64,18.64
51.059,5357,1042.5,33.51,13.49,768.9,500.0,True,13.64,18.64
51.065,5357,1042.6,33.51,13.49,765.2,500.0,True,13.64,18.64
51.071,5357,1042.7,33.51,13.49,769.8,500.0,True,13.64,18.64
51.076,5357,1043.0,33.52,13.48,766.1,500.0,True,13.64,18.64
51.082,5357,1042.5,33.51,13.49,649.7,500.0,True,13.64,18.64
51.087,5357,1042.5,33.51,13.49,765.4,500.0,True,13.64,18.64
51.093,5357,1042.5,33.51,13.49,767.7,500.0,True,13.64,18.64
51.099,5357,1042.6,33.51,13.49,764.0,500.0,True,13.64,18.64
51.104,5357,1042.5,33.51,13.49,766.2,500.0,True,13.64,18.64
51.110,5357,1042.7,33.51,13.49,764.9,500.0,True,13.64,18.64
51.115,5357,1042.6,33.51,13.49,648.6,500.0,True,13.64,18.64
51.121,5357,1042.5,33.51,13.49,770.2,500.0,True,13.64,18.64
51.127,5357,1042.5,33.51,13.49,766.5,500.0,True,13.64,18.64
51.132,5357,1042.5,33.51,13.49,771.0,500.0,True,13.64,18.64
51.138,5357,1042.9,33.52,13.48,767.7,500.0,True,13.64,18.64
51.143,5357,1042.5,33.51,13.49,769.5,500.0,True,13.64,18.64
51.149,5357,1042.5,33.51,13.49,662.0,500.0,True,13.64,18.64
51.155,5357,1042.6,33.51,13.49,769.4,500.0,True,13.64,18.64
51.160,5357,1042.6,33.51,13.49,765.4,500.0,True,13.64,18.64
51.166,5357,1043.0,33.52,13.48,768.1,500.0,True,13.64,18.64
51.171,5357,1042.5,33.51,13.49,763.8,500.0,True,13.64,18.64
51.177,5357,1042.6,33.51,13.49,779.2,500.0,True,13.64,18.64
51.183,5357,1042.9,33.52,13.48,643.3,500.0,True,13.64,18.64
51.188,5357,1042.6,33.51,13.49,779.1,500.0,True,13.64,18.64
51.194,5357,1042.6,33.51,13.49,761.0,500.0,True,13.64,18.64
51.199,5357,1042.5,33.51,13.49,777.5,500.0,True,13.64,18.64
51.205,5357,1043.1,33.53,13.47,780.0,500.0,True,13.64,18.64
51.211,5357,1042.6,33.51,13.49,656.3,500.0,True,13.64,18.64
51.216,5357,1437.8,46.21,0.79,1037.5,500.0,True,13.64,18.64
51.222,5357,1042.5,33.51,13.49,780.1,500.0,True,13.64,18.64
51.227,5357,1042.5,33.51,13.49,767.9,500.0,True,13.64,18.64
51.233,5357,1042.8,33.52,13.48,778.8,500.0,True,13.64,18.64
51.239,5357,1042.6,33.51,13.49,766.5,500.0,True,13.64,18.64
51.244,5357,1042.5,33.51,13.49,646.5,500.0,True,13.64,18.64
51.250,5357,1042.6,33.51,13.49,768.3,500.0,True,13.64,18.64
51.255,5357,1042.5,33.51,13.49,764.5,500.0,True,13.64,18.64
51.261,5357,1042.5,33.51,13.49,766.8,500.0,True,13.64,18.64
51.267,5357,1042.6,33.51,13.49,763.1,500.0,True,13.64,18.64
51.272,5357,1043.1,33.53,13.47,780.2,500.0,True,13.64,18.64
51.278,5357,1043.1,33.53,13.47,643.9,500.0,True,13.64,18.64
51.283,5357,1043.0,33.52,13.48,780.0,500.0,True,13.64,18.64
51.289,5357,1042.5,33.51,13.49,761.1,500.0,True,13.64,18.64
51.295,5357,1042.7,33.51,13.49,778.8,500.0,True,13.64,18.64
51.300,5357,1042.5,33.51,13.49,766.5,500.0,True,13.64,18.64
51.306,5357,1043.0,33.52,13.48,779.9,500.0,True,13.64,18.64
51.311,5357,1042.5,33.51,13.49,641.8,500.0,True,13.64,18.64
51.317,5357,1042.6,33.51,13.49,778.0,500.0,True,13.64,18.64
51.323,5357,1042.5,33.51,13.49,780.2,500.0,True,13.64,18.64
51.328,5357,1042.6,33.51,13.49,776.2,500.0,True,13.64,18.64
51.334,5357,1042.9,33.52,13.48,778.8,500.0,True,13.64,18.64
51.339,5357,1042.6,33.51,13.49,760.3,500.0,True,13.64,18.64
51.345,5357,1042.6,33.51,13.49,661.1,500.0,True,13.64,18.64
51.351,5357,1042.6,33.51,13.49,762.4,500.0,True,13.64,18.64
51.356,5357,1042.6,33.51,13.49,779.1,500.0,True,13.64,18.64
51.362,5357,1042.6,33.51,13.49,761.0,500.0,True,13.64,18.64
51.367,5357,1042.5,33.51,13.49,777.5,500.0,True,13.64,18.64
51.373,5357,1043.1,33.53,13.47,774.0,500.0,True,13.64,18.64
51.379,5357,1042.6,33.51,13.49,656.3,500.0,True,13.64,18.64
51.384,5357,1042.5,33.51,13.49,778.0,500.0,True,13.64,18.64
51.390,5357,1042.6,33.51,13.49,774.4,500.0,True,13.64,18.64
51.395,5357,1042.6,33.51,13.49,776.6,500.0,True,13.64,18.64
51.401,5357,1043.0,33.52,13.48,773.2,500.0,True,13.64,18.64
51.407,5357,1043.1,33.53,13.47,657.4,500.0,True,13.64,18.64
51.412,5357,1424.1,45.77,1.23,1040.8,500.0,True,13.64,18.64
51.418,5357,1042.5,33.51,13.49,779.1,500.0,True,13.64,18.64
51.423,5357,1042.5,33.51,13.49,760.9,500.0,True,13.64,18.64
51.429,5357,1042.5,33.51,13.49,779.8,500.0,True,13.64,18.64
51.435,5357,1042.5,33.51,13.49,761.7,500.0,True,13.64,18.64
51.440,5357,1042.5,33.51,13.49,660.2,500.0,True,13.64,18.64
51.446,5357,1433.8,46.09,0.91,1037.5,500.0,True,13.64,18.64
51.451,5357,1042.7,33.51,13.49,769.8,500.0,True,13.64,18.64
51.457,5357,1043.0,33.52,13.48,766.1,500.0,True,13.64,18.64
51.463,5357,1042.6,33.51,13.49,767.9,500.0,True,13.64,18.64
51.468,5357,1042.6,33.51,13.49,764.1,500.0,True,13.64,18.64
51.474,5357,1042.5,33.51,13.49,648.2,500.0,True,13.64,18.64
51.479,5357,1042.6,33.51,13.49,770.0,500.0,True,13.64,18.64
51.485,5357,1042.5,33.51,13.49,766.2,500.0,True,13.64,18.64
51.491,5357,1042.7,33.51,13.49,770.9,500.0,True,13.64,18.64
51.496,5357,1042.6,33.51,13.49,767.0,500.0,True,13.64,18.64
51.502,5357,1042.5,33.51,13.49,768.9,500.0,True,13.64,18.64
51.507,5357,1043.0,33.52,13.48,661.9,500.0,True,13.64,18.64
51.513,5357,1042.8,33.52,13.48,769.0,500.0,True,13.64,18.64
51.519,5357,1042.6,33.51,13.49,763.8,500.0,True,13.64,18.64
51.524,5357,1042.5,33.51,13.49,765.9,500.0,True,13.64,18.64
51.530,5357,1042.5,33.51,13.49,764.4,500.0,True,13.64,18.64
51.535,5357,1042.5,33.51,13.49,766.7,500.0,True,13.64,18.64
51.541,5357,1042.6,33.51,13.49,644.9,500.0,True,13.64,18.64
51.547,5357,1042.6,33.51,13.49,766.3,500.0,True,13.64,18.64
51.552,5357,1042.6,33.51,13.49,764.9,500.0,True,13.64,18.64
51.558,5357,1042.5,33.51,13.49,767.0,500.0,True,13.64,18.64
51.563,5357,1042.5,33.51,13.49,769.2,500.0,True,13.64,18.64
51.569,5357,1042.5,33.51,13.49,779.9,500.0,True,13.64,18.64
51.575,5357,1042.6,33.51,13.49,643.7,500.0,True,13.64,18.64
51.580,5357,1042.6,33.51,13.49,779.8,500.0,True,13.64,18.64
51.586,5357,1042.9,33.52,13.48,767.7,500.0,True,13.64,18.64
51.591,5357,1042.6,33.51,13.49,778.0,500.0,True,13.64,18.64
51.597,5357,1042.5,33.51,13.49,780.2,500.0,True,13.64,18.64
51.603,5357,1042.6,33.51,13.49,762.2,500.0,True,13.64,18.64
51.608,5357,1042.7,33.51,13.49,648.6,500.0,True,13.64,18.64
51.614,5357,1042.5,33.51,13.49,764.2,500.0,True,13.64,18.64
51.619,5357,1042.6,33.51,13.49,766.5,500.0,True,13.64,18.64
51.625,5357,1042.5,33.51,13.49,764.9,500.0,True,13.64,18.64
51.631,5357,1042.6,33.51,13.49,767.0,500.0,True,13.64,18.64
51.636,5357,1042.5,33.51,13.49,645.0,500.0,True,13.64,18.64
51.642,5357,1428.6,45.92,1.08,1040.8,500.0,True,13.64,18.64
51.647,5357,1042.6,33.51,13.49,768.9,500.0,True,13.64,18.64
51.653,5357,1042.6,33.51,13.49,771.1,500.0,True,13.64,18.64
51.659,5357,1042.5,33.51,13.49,773.3,500.0,True,13.64,18.64
51.664,5357,1042.5,33.51,13.49,769.6,500.0,True,13.64,18.64
51.670,5357,1042.6,33.51,13.49,653.8,500.0,True,13.64,18.64
51.675,5357,1042.6,33.51,13.49,769.2,500.0,True,13.64,18.64
51.681,5357,1042.5,33.51,13.49,771.4,500.0,True,13.64,18.64
51.687,5357,1043.1,33.53,13.47,768.2,500.0,True,13.64,18.64
51.692,5357,1042.5,33.51,13.49,769.9,500.0,True,13.64,18.64
51.698,5357,1042.6,33.51,13.49,764.9,500.0,True,13.64,18.64
51.703,5357,1042.9,33.52,13.48,649.3,500.0,True,13.64,18.64
51.709,5357,1042.7,33.51,13.49,764.9,500.0,True,13.64,18.64
51.715,5357,1042.5,33.51,13.49,766.6,500.0,True,13.64,18.64
51.720,5357,1042.5,33.51,13.49,762.9,500.0,True,13.64,18.64
51.726,5357,1043.0,33.52,13.48,780.0,500.0,True,13.64,18.64
51.731,5357,1043.1,33.53,13.47,761.9,500.0,True,13.64,18.64
51.737,5357,1042.6,33.51,13.49,658.6,500.0,True,13.64,18.64
51.743,5357,1042.5,33.51,13.49,765.9,500.0,True,13.64,18.64
51.748,5357,1042.5,33.51,13.49,778.8,500.0,True,13.64,18.64
51.754,5357,1042.5,33.51,13.49,766.7,500.0,True,13.64,18.64
51.759,5357,1042.5,33.51,13.49,777.0,500.0,True,13.64,18.64
51.765,5357,1042.5,33.51,13.49,779.2,500.0,True,13.64,18.64
51.771,5357,1042.6,33.51,13.49,657.4,500.0,True,13.64,18.64
51.776,5357,1042.6,33.51,13.49,779.2,500.0,True,13.64,18.64
51.782,5357,1042.5,33.51,13.49,761.0,500.0,True,13.64,18.64
51.787,5357,1042.5,33.51,13.49,779.9,500.0,True,13.64,18.64
51.793,5357,1042.7,33.51,13.49,761.9,500.0,True,13.64,18.64
51.799,5357,1042.5,33.51,13.49,778.1,500.0,True,13.64,18.64
51.804,5357,1042.5,33.51,13.49,641.8,500.0,True,13.64,18.64
51.810,5357,1042.6,33.51,13.49,778.0,500.0,True,13.64,18.64
51.815,5357,1042.5,33.51,13.49,774.2,500.0,True,13.64,18.64
51.821,5357,1042.5,33.51,13.49,776.4,500.0,True,13.64,18.64
51.827,5357,1042.6,33.51,13.49,772.8,500.0,True,13.64,18.64
51.832,5357,1042.6,33.51,13.49,775.0,500.0,True,13.64,18.64
51.838,5357,1042.5,33.51,13.49,653.1,500.0,True,13.64,18.64
51.843,5357,1042.6,33.51,13.49,774.6,500.0,True,13.64,18.64
51.849,5357,1042.5,33.51,13.49,776.8,500.0,True,13.64,18.64
51.855,5357,1042.5,33.51,13.49,773.0,500.0,True,13.64,18.64
51.860,5357,1043.1,33.53,13.47,775.8,500.0,True,13.64,18.64
51.866,5357,1042.6,33.51,13.49,652.1,500.0,True,13.64,18.64
51.871,5357,1421.6,45.69,1.31,1040.8,500.0,True,13.64,18.64
51.877,5357,1043.1,33.53,13.47,762.1,500.0,True,13.64,18.64
51.883,5357,1042.6,33.51,13.49,778.2,500.0,True,13.64,18.64
51.888,5357,1042.6,33.51,13.49,772.8,500.0,True,13.64,18.64
51.894,5357,1043.0,33.52,13.48,775.5,500.0,True,13.64,18.64
51.899,5357,1043.1,33.53,13.47,652.4,500.0,True,13.64,18.64
51.905,5357,1042.6,33.51,13.49,773.7,500.0,True,13.64,18.64
51.911,5357,1042.5,33.51,13.49,769.8,500.0,True,13.64,18.64
51.916,5357,1042.5,33.51,13.49,772.1,500.0,True,13.64,18.64
51.922,5357,1042.6,33.51,13.49,774.4,500.0,True,13.64,18.64
51.927,5357,1042.5,33.51,13.49,770.2,500.0,True,13.64,18.64
51.933,5357,1042.5,33.51,13.49,648.4,500.0,True,13.64,18.64
51.939,5357,1042.5,33.51,13.49,770.1,500.0,True,13.64,18.64
51.944,5357,1042.6,33.51,13.49,772.4,500.0,True,13.64,18.64
51.950,5357,1042.5,33.51,13.49,768.6,500.0,True,13.64,18.64
51.955,5357,1042.5,33.51,13.49,770.9,500.0,True,13.64,18.64
51.961,5357,1043.1,33.53,13.47,767.7,500.0,True,13.64,18.64
51.967,5357,1042.9,33.52,13.48,651.6,500.0,True,13.64,18.64
51.972,5357,1043.0,33.52,13.48,767.2,500.0,True,13.64,18.64
51.978,5357,1042.6,33.51,13.49,769.0,500.0,True,13.64,18.64
51.983,5357,1042.5,33.51,13.49,763.9,500.0,True,13.64,18.64
51.989,5357,1042.6,33.51,13.49,766.2,500.0,True,13.64,18.64
51.995,5357,1042.5,33.51,13.49,764.6,500.0,True,13.64,18.64
52.000,5357,1043.1,33.53,13.47,649.3,500.0,True,13.64,18.64
52.006,5357,1042.5,33.51,13.49,764.5,500.0,True,13.64,18.64
52.011,5357,1042.6,33.51,13.49,766.5,500.0,True,13.64,18.64
52.017,5357,1042.5,33.51,13.49,770.9,500.0,True,13.64,18.64
52.023,5357,1043.0,33.52,13.48,767.7,500.0,True,13.64,18.64
52.028,5357,1042.5,33.51,13.49,769.4,500.0,True,13.64,18.64
52.034,5357,1042.5,33.51,13.49,661.9,500.0,True,13.64,18.64
52.039,5357,1042.5,33.51,13.49,769.3,500.0,True,13.64,18.64
52.045,5357,1042.6,33.51,13.49,780.0,500.0,True,13.64,18.64
52.051,5357,1042.6,33.51,13.49,767.9,500.0,True,13.64,18.64
52.056,5357,1042.6,33.51,13.49,763.8,500.0,True,13.64,18.64
52.062,5357,1042.5,33.51,13.49,766.0,500.0,True,13.64,18.64
52.067,5357,1042.5,33.51,13.49,646.4,500.0,True,13.64,18.64
52.073,5357,1042.6,33.51,13.49,768.2,500.0,True,13.64,18.64
52.079,5357,1042.5,33.51,13.49,764.4,500.0,True,13.64,18.64
52.084,5357,1042.5,33.51,13.49,766.6,500.0,True,13.64,18.64
52.090,5357,1042.5,33.51,13.49,762.9,500.0,True,13.64,18.64
52.095,5357,1043.1,33.53,13.47,661.9,500.0,True,13.64,18.64
52.101,5357,1434.2,46.10,0.90,1037.5,500.0,True,13.64,18.64
52.107,5357,1042.5,33.51,13.49,769.2,500.0,True,13.64,18.64
52.112,5357,1042.5,33.51,13.49,771.4,500.0,True,13.64,18.64
52.118,5357,1042.5,33.51,13.49,767.7,500.0,True,13.64,18.64
52.123,5357,1042.6,33.51,13.49,770.0,500.0,True,13.64,18.64
52.129,5357,1042.6,33.51,13.49,648.1,500.0,True,13.64,18.64
52.135,5357,1042.5,33.51,13.49,769.8,500.0,True,13.64,18.64
52.140,5357,1042.5,33.51,13.49,765.8,500.0,True,13.64,18.64
52.146,5357,1042.5,33.51,13.49,770.2,500.0,True,13.64,18.64
52.151,5357,1042.6,33.51,13.49,766.6,500.0,True,13.64,18.64
52.157,5357,1042.5,33.51,13.49,768.8,500.0,True,13.64,18.64
52.163,5357,1042.7,33.51,13.49,647.1,500.0,True,13.64,18.64
52.168,5357,1042.5,33.51,13.49,768.6,500.0,True,13.64,18.64
52.174,5357,1042.5,33.51,13.49,764.9,500.0,True,13.64,18.64
52.179,5556,1008.5,33.62,13.38,731.2,500.0,True,13.44,18.44
52.185,5556,1010.0,33.67,13.33,739.0,500.0,True,13.44,18.44
