Timing Analysis: wokwi-logic.vcd
Total measurements: 4680

Time(s)    RPM   Delay(μs)  Delay(°)  Advance(°)  Mode
 32.67   5882    1227.6     43.3       3.7  SAME
 32.68   5882     963.6     34.0      13.0  SAME
 32.68   5882     963.6     34.0      13.0  SAME
 32.69   5882     963.6     34.0      13.0  SAME
 32.69   5882     963.6     34.0      13.0  SAME
 32.70   5882     964.1     34.0      13.0  SAME
 32.70   5882     963.6     34.0      13.0  SAME
 32.71   5882    1234.7     43.6       3.4  SAME
 32.71   5882     964.2     34.0      13.0  SAME
 32.72   5882     963.7     34.0      13.0  SAME
 32.72   5882     963.6     34.0      13.0  SAME
 32.73   5882     963.7     34.0      13.0  SAME
 32.73   5882     963.8     34.0      13.0  SAME
 32.74   5882    1226.1     43.3       3.7  SAME
 32.74   5882     963.8     34.0      13.0  SAME
 32.75   5882     964.3     34.0      13.0  SAME
 32.75   5882     964.1     34.0      13.0  SAME
 32.76   5882     963.8     34.0      13.0  SAME
 32.76   5882     963.8     34.0      13.0  SAME
 32.77   5882     964.9     34.1      12.9  SAME
 32.77   5882    1233.2     43.5       3.5  SAME
 32.78   5882     964.2     34.0      13.0  SAME
 32.78   5882     963.6     34.0      13.0  SAME
 32.79   5882     963.7     34.0      13.0  SAME
 32.79   5882     964.1     34.0      13.0  SAME
 32.80   5882     963.7     34.0      13.0  SAME
 32.80   5882    1238.8     43.7       3.3  SAME
 32.81   5882     964.1     34.0      13.0  SAME
 32.81   5882     964.1     34.0      13.0  SAME
 32.82   5882     964.3     34.0      13.0  SAME
 32.82   5882     963.7     34.0      13.0  SAME
 32.83   5882     963.6     34.0      13.0  SAME
 32.83   5882    1230.2     43.4       3.6  SAME
 32.84   5882     963.9     34.0      13.0  SAME
 32.84   5882     964.7     34.0      13.0  SAME
 32.85   5882     963.6     34.0      13.0  SAME
 32.85   5882     964.3     34.0      13.0  SAME
 32.86   5882     964.1     34.0      13.0  SAME
 32.86   5882     963.7     34.0      13.0  SAME
 32.87   5882    1231.1     43.5       3.5  SAME
 32.87   5882     963.9     34.0      13.0  SAME
 32.88   5882     964.7     34.0      13.0  SAME
 32.88   5882     963.7     34.0      13.0  SAME
 32.89   5882     964.0     34.0      13.0  SAME
 32.89   5882     963.6     34.0      13.0  SAME
 32.90   5882    1223.1     43.2       3.8  SAME
 32.90   5882     963.6     34.0      13.0  SAME
 32.91   5882     963.6     34.0      13.0  SAME
 32.92   5882     964.1     34.0      13.0  SAME
 32.92   5882     963.6     34.0      13.0  SAME
 32.93   5882     963.6     34.0      13.0  SAME
 32.93   5882     964.2     34.0      13.0  SAME
 32.94   5882    1229.2     43.4       3.6  SAME
 32.94   5882     963.6     34.0      13.0  SAME
 32.95   5882     963.6     34.0      13.0  SAME
 32.95   5882     964.1     34.0      13.0  SAME
 32.96   5882     963.6     34.0      13.0  SAME
 32.96   5882     963.6     34.0      13.0  SAME
 32.97   5882    1235.1     43.6       3.4  SAME
 32.97   5882     963.7     34.0      13.0  SAME
 32.98   5882     963.7     34.0      13.0  SAME
 32.98   5882     963.7     34.0      13.0  SAME
 32.99   5882     963.7     34.0      13.0  SAME
 32.99   5882     963.6     34.0      13.0  SAME
 33.00   5882    1227.2     43.3       3.7  SAME
 33.00   5882    1228.8     43.4       3.6  SAME
 33.01   5882     963.6     34.0      13.0  SAME
 33.01   5882     963.6     34.0      13.0  SAME
 33.02   5882     963.7     34.0      13.0  SAME
 33.02   5882     963.8     34.0      13.0  SAME
 33.03   5882     963.6     34.0      13.0  SAME
 33.03   5882    1234.7     43.6       3.4  SAME
 33.04   5882     964.2     34.0      13.0  SAME
 33.04   5882     963.6     34.0      13.0  SAME
 33.05   5882     963.6     34.0      13.0  SAME
 33.05   5882     963.7     34.0      13.0  SAME
 33.06   5882     963.8     34.0      13.0  SAME
 33.06   5882    1240.2     43.8       3.2  SAME
 33.07   5882     963.6     34.0      13.0  SAME
 33.07   5882     963.6     34.0      13.0  SAME
 33.08   5882     963.6     34.0      13.0  SAME
 33.08   5882     963.6     34.0      13.0  SAME
 33.09   5882     963.6     34.0      13.0  SAME
 33.09   5882     963.9     34.0      13.0  SAME
 33.10   5882    1232.6     43.5       3.5  SAME
 33.10   5882     963.9     34.0      13.0  SAME
 33.11   5882     964.8     34.0      13.0  SAME
 33.11   5882     963.7     34.0      13.0  SAME
 33.12   5882     964.1     34.0      13.0  SAME
 33.12   5882     963.7     34.0      13.0  SAME
 33.13   5882    1232.8     43.5       3.5  SAME
 33.13   5882     964.1     34.0      13.0  SAME
 33.14   5882     963.8     34.0      13.0  SAME
 33.14   5882     963.7     34.0      13.0  SAME
 33.15   5882     964.7     34.0      13.0  SAME
 33.15   5882     963.6     34.0      13.0  SAME
 33.16   5882     963.6     34.0      13.0  SAME
 33.16   5882    1225.1     43.2       3.8  SAME
 33.17   5882     964.1     34.0      13.0  SAME
 33.18   5882     963.7     34.0      13.0  SAME
 33.18   5882     964.1     34.0      13.0  SAME
 33.19   5882     963.6     34.0      13.0  SAME
 33.19   5882     963.6     34.0      13.0  SAME
 33.20   5882    1231.1     43.5       3.5  SAME
 33.20   5882     963.9     34.0      13.0  SAME
 33.21   5882     964.7     34.0      13.0  SAME
 33.21   5882     963.7     34.0      13.0  SAME
 33.22   5882     964.0     34.0      13.0  SAME
 33.22   5882     963.6     34.0      13.0  SAME
 33.23   5882    1222.6     43.2       3.8  SAME
 33.23   5882    1224.1     43.2       3.8  SAME
 33.24   5882     963.7     34.0      13.0  SAME
 33.24   5882     964.1     34.0      13.0  SAME
 33.25   5882     963.7     34.0      13.0  SAME
 33.25   5882     964.1     34.0      13.0  SAME
 33.26   5882     963.6     34.0      13.0  SAME
 33.26   5882    1230.1     43.4       3.6  SAME
 33.27   5882     963.6     34.0      13.0  SAME
 33.27   5882     963.7     34.0      13.0  SAME
 33.28   5882     963.8     34.0      13.0  SAME
 33.28   5882     964.1     34.0      13.0  SAME
 33.29   5882     964.1     34.0      13.0  SAME
 33.29   5882    1222.1     43.1       3.9  SAME
 33.30   5882     963.6     34.0      13.0  SAME
 33.30   5882     963.8     34.0      13.0  SAME
 33.31   5882     963.6     34.0      13.0  SAME
 33.31   5882     964.2     34.0      13.0  SAME
 33.32   5882     963.6     34.0      13.0  SAME
 33.32   5882     963.6     34.0      13.0  SAME
 33.33   5882    1228.6     43.4       3.6  SAME
 33.33   5882     963.6     34.0      13.0  SAME
 33.34   5882     964.2     34.0      13.0  SAME
 33.34   5882     963.8     34.0      13.0  SAME
 33.35   5882     964.6     34.0      13.0  SAME
 33.35   5882     963.6     34.0      13.0  SAME
 33.36   5882    1236.6     43.6       3.4  SAME
 33.36   5882     963.6     34.0      13.0  SAME
 33.37   5882     963.6     34.0      13.0  SAME
 33.37   5882     963.6     34.0      13.0  SAME
 33.38   5882     963.7     34.0      13.0  SAME
 33.38   5882     963.8     34.0      13.0  SAME
 33.39   5882     964.1     34.0      13.0  SAME
 33.39   5882    1235.1     43.6       3.4  SAME
 33.40   5882     964.2     34.0      13.0  SAME
 33.40   5882     963.6     34.0      13.0  SAME
 33.41   5882     963.6     34.0      13.0  SAME
 33.41   5882     963.7     34.0      13.0  SAME
 33.42   5882     964.0     34.0      13.0  SAME
 33.43   5882    1226.6     43.3       3.7  SAME
 33.43   5882     963.9     34.0      13.0  SAME
 33.44   5882     964.8     34.1      12.9  SAME
 33.44   5882     963.8     34.0      13.0  SAME
 33.45   5882     963.6     34.0      13.0  SAME
 33.45   5882     963.7     34.0      13.0  SAME
 33.46   5882    1232.8     43.5       3.5  SAME
 33.46   5882    1234.1     43.6       3.4  SAME
 33.47   5882     963.6     34.0      13.0  SAME
 33.47   5882     964.2     34.0      13.0  SAME
 33.48   5882     963.6     34.0      13.0  SAME
 33.48   5882     963.6     34.0      13.0  SAME
 33.49   5882     963.7     34.0      13.0  SAME
 33.49   5882    1225.6     43.3       3.7  SAME
 33.50   5882     963.6     34.0      13.0  SAME
 33.50   5882     964.1     34.0      13.0  SAME
 33.51   5882     963.6     34.0      13.0  SAME
 33.51   5882     963.6     34.0      13.0  SAME
 33.52   5882     963.6     34.0      13.0  SAME
 33.52   5882    1231.8     43.5       3.5  SAME
 33.53   5882     963.6     34.0      13.0  SAME
 33.53   5882     964.2     34.0      13.0  SAME
 33.54   5882     963.9     34.0      13.0  SAME
 33.54   5882     963.6     34.0      13.0  SAME
 33.55   5882     963.6     34.0      13.0  SAME
 33.55   5882     963.6     34.0      13.0  SAME
 33.56   5882    1224.1     43.2       3.8  SAME
 33.56   5882     963.6     34.0      13.0  SAME
 33.57   5882     963.9     34.0      13.0  SAME
 33.57   5882     964.7     34.0      13.0  SAME
 33.58   5882     963.6     34.0      13.0  SAME
 33.58   5882     963.6     34.0      13.0  SAME
 33.59   5882    1230.6     43.4       3.6  SAME
 33.59   5882     963.9     34.0      13.0  SAME
 33.60   5882     964.1     34.0      13.0  SAME
 33.60   5882     963.6     34.0      13.0  SAME
 33.61   5882     964.1     34.0      13.0  SAME
 33.61   5882     963.6     34.0      13.0  SAME
 33.62   5882     963.6     34.0      13.0  SAME
 33.62   5882    1237.1     43.7       3.3  SAME
 33.63   5882     963.9     34.0      13.0  SAME
 33.63   5882     963.6     34.0      13.0  SAME
 33.64   5882     963.6     34.0      13.0  SAME
 33.64   5882     964.1     34.0      13.0  SAME
 33.65   5882     963.7     34.0      13.0  SAME
 33.65   5882    1222.6     43.2       3.8  SAME
 33.66   5882     963.6     34.0      13.0  SAME
 33.66   5882     963.7     34.0      13.0  SAME
 33.67   5882     964.1     34.0      13.0  SAME
 33.67   5882     963.6     34.0      13.0  SAME
 33.68   5882     963.7     34.0      13.0  SAME
 33.69   5882    1228.7     43.4       3.6  SAME
 33.69   5882    1230.2     43.4       3.6  SAME
 33.70   5882     963.7     34.0      13.0  SAME
 33.70   5882     963.6     34.0      13.0  SAME
 33.71   5882     963.8     34.0      13.0  SAME
 33.71   5882     963.6     34.0      13.0  SAME
 33.72   5882     964.1     34.0      13.0  SAME
 33.72   5882    1222.2     43.1       3.9  SAME
 33.73   5882     963.7     34.0      13.0  SAME
 33.73   5882     963.6     34.0      13.0  SAME
 33.74   5882     963.6     34.0      13.0  SAME
 33.74   5882     963.9     34.0      13.0  SAME
 33.75   5882     964.1     34.0      13.0  SAME
 33.75   5882    1227.6     43.3       3.7  SAME
 33.76   5882     963.6     34.0      13.0  SAME
 33.76   5882     963.6     34.0      13.0  SAME
 33.77   5882     963.6     34.0      13.0  SAME
 33.77   5882     963.6     34.0      13.0  SAME
 33.78   5882     963.8     34.0      13.0  SAME
 33.78   5882     963.7     34.0      13.0  SAME
 33.79   5882    1234.1     43.6       3.4  SAME
 33.79   5882     964.3     34.0      13.0  SAME
 33.80   5882     963.6     34.0      13.0  SAME
 33.80   5882     963.6     34.0      13.0  SAME
 33.81   5882     963.7     34.0      13.0  SAME
 33.81   5882     968.5     34.2      12.8  SAME
 33.82   5882    1226.2     43.3       3.7  SAME
 33.82   5882     963.8     34.0      13.0  SAME
 33.83   5882     967.7     34.2      12.8  SAME
 33.83   5882     963.1     34.0      13.0  SAME
 33.84   5882     963.9     34.0      13.0  SAME
 33.84   5882     964.7     34.0      13.0  SAME
 33.85   5882     963.6     34.0      13.0  SAME
 33.85   5882    1234.2     43.6       3.4  SAME
 33.86   5882     963.8     34.0      13.0  SAME
 33.86   5882     963.6     34.0      13.0  SAME
 33.87   5882     963.6     34.0      13.0  SAME
 33.87   5882     963.8     34.0      13.0  SAME
 33.88   5882     964.7     34.0      13.0  SAME
 33.88   5882    1240.1     43.8       3.2  SAME
 33.89   5882     963.7     34.0      13.0  SAME
 33.89   5882     964.8     34.0      13.0  SAME
 33.90   5882     963.6     34.0      13.0  SAME
 33.90   5882     963.6     34.0      13.0  SAME
 33.91   5882     963.6     34.0      13.0  SAME
 33.91   5882    1225.6     43.3       3.7  SAME
 33.92   5882    1227.1     43.3       3.7  SAME
 33.92   5882     964.8     34.0      13.0  SAME
 33.93   5882     963.7     34.0      13.0  SAME
 33.94   5882     963.6     34.0      13.0  SAME
 33.94   5882     963.6     34.0      13.0  SAME
 33.95   5882     963.8     34.0      13.0  SAME
 33.95   5882    1233.1     43.5       3.5  SAME
 33.96   5882     963.6     34.0      13.0  SAME
 33.96   5882     963.8     34.0      13.0  SAME
 33.97   5882     963.6     34.0      13.0  SAME
 33.97   5882     963.6     34.0      13.0  SAME
 33.98   5882     963.6     34.0      13.0  SAME
 33.98   5882    1225.2     43.2       3.8  SAME
 33.99   5882     964.5     34.0      13.0  SAME
 33.99   5882     963.6     34.0      13.0  SAME
 34.00   5882     963.8     34.0      13.0  SAME
 34.00   5882     964.6     34.0      13.0  SAME
 34.01   5882     963.6     34.0      13.0  SAME
 34.01   5882     963.6     34.0      13.0  SAME
 34.02   5882    1231.6     43.5       3.5  SAME
 34.02   5882     963.8     34.0      13.0  SAME
 34.03   5882     964.1     34.0      13.0  SAME
 34.03   5882     963.8     34.0      13.0  SAME
 34.04   5882     963.7     34.0      13.0  SAME
 34.04   5882     964.8     34.0      13.0  SAME
 34.05   5882    1223.1     43.2       3.8  SAME
 34.05   5882     963.6     34.0      13.0  SAME
 34.06   5882     963.9     34.0      13.0  SAME
 34.06   5882     964.7     34.0      13.0  SAME
 34.07   5882     963.6     34.0      13.0  SAME
 34.07   5882     964.5     34.0      13.0  SAME
 34.08   5882     964.1     34.0      13.0  SAME
 34.08   5882    1230.2     43.4       3.6  SAME
 34.09   5882     963.8     34.0      13.0  SAME
 34.09   5882     964.6     34.0      13.0  SAME
 34.10   5882     963.6     34.0      13.0  SAME
 34.10   5882     963.9     34.0      13.0  SAME
 34.11   5882     964.8     34.0      13.0  SAME
 34.11   5882    1235.6     43.6       3.4  SAME
 34.12   5882     963.6     34.0      13.0  SAME
 34.12   5882     963.6     34.0      13.0  SAME
 34.13   5882     964.2     34.0      13.0  SAME
 34.13   5882     964.1     34.0      13.0  SAME
 34.14   5882     963.8     34.0      13.0  SAME
 34.14   5882    1227.6     43.3       3.7  SAME
 34.15   5882     963.8     34.0      13.0  SAME
 34.15   5882     963.6     34.0      13.0  SAME
 34.16   5882     963.7     34.0      13.0  SAME
 34.16   5882     963.8     34.0      13.0  SAME
 34.17   5882     963.7     34.0      13.0  SAME
 34.17   5882     963.6     34.0      13.0  SAME
 34.18   5882    1228.2     43.3       3.7  SAME
 34.19   5882     963.8     34.0      13.0  SAME
 34.19   5882     963.6     34.0      13.0  SAME
 34.20   5882     963.6     34.0      13.0  SAME
 34.20   5882     963.8     34.0      13.0  SAME
 34.21   5882     963.7     34.0      13.0  SAME
 34.21   5882    1233.7     43.5       3.5  SAME
 34.22   5882     963.6     34.0      13.0  SAME
 34.22   5882     964.8     34.0      13.0  SAME
 34.23   5882     963.6     34.0      13.0  SAME
 34.23   5882     963.6     34.0      13.0  SAME
 34.24   5882     963.6     34.0      13.0  SAME
 34.24   5882     963.8     34.0      13.0  SAME
 34.25   5882    1226.6     43.3       3.7  SAME
 34.25   5882     963.8     34.0      13.0  SAME
 34.26   5882     964.6     34.0      13.0  SAME
 34.26   5882     963.6     34.0      13.0  SAME
 34.27   5882     963.6     34.0      13.0  SAME
 34.27   5882     963.7     34.0      13.0  SAME
 34.28   5882    1232.6     43.5       3.5  SAME
 34.28   5882     964.1     34.0      13.0  SAME
 34.29   5882     963.7     34.0      13.0  SAME
 34.29   5882     963.8     34.0      13.0  SAME
 34.30   5882     964.1     34.0      13.0  SAME
 34.30   5882     963.6     34.0      13.0  SAME
 34.31   5882    1224.1     43.2       3.8  SAME
 34.31   5882    1225.6     43.3       3.7  SAME
 34.32   5882     963.6     34.0      13.0  SAME
 34.32   5882     963.8     34.0      13.0  SAME
 34.33   5882     964.6     34.0      13.0  SAME
 34.33   5882     963.6     34.0      13.0  SAME
 34.34   5882     963.6     34.0      13.0  SAME
 34.34   5882    1231.1     43.5       3.5  SAME
 34.35   5882     963.6     34.0      13.0  SAME
 34.35   5882     963.6     34.0      13.0  SAME
 34.36   5882     964.4     34.0      13.0  SAME
 34.36   5882     963.6     34.0      13.0  SAME
 34.37   5882     963.6     34.0      13.0  SAME
 34.37   5882    1237.1     43.7       3.3  SAME
 34.38   5882     963.9     34.0      13.0  SAME
 34.38   5882     964.7     34.0      13.0  SAME
 34.39   5882     963.7     34.0      13.0  SAME
 34.39   5882     963.6     34.0      13.0  SAME
 34.40   5882     964.2     34.0      13.0  SAME
 34.40   5882     963.7     34.0      13.0  SAME
 34.41   5882    1229.6     43.4       3.6  SAME
 34.41   5882     963.6     34.0      13.0  SAME
 34.42   5882     964.2     34.0      13.0  SAME
 34.42   5882     963.7     34.0      13.0  SAME
 34.43   5882     963.8     34.0      13.0  SAME
